fid,Organisasj,Juridisk n,Telefonnum,Epost,URL,Selskapsfo,Bransjekod,Bransje,Kommune,Besøksadr,Kontaktper,Daglig led,Etablering,Antall ans,Sum Drifts,Sum salgsi,Annen drif,Driftsresu,Varekostna,Lønnsutgi,Avskrivnin,Nedskrivin,Andre drif,Sum drif_1,Sum Drif_2,Sum salg_1,Annen dr_1,Driftsre_1,Varekost_1,Lønnsut_1,Avskrivn_1,Nedskriv_1,Andre dr_1,Sum drif_3,Sum Drif_4,Sum salg_2,Annen dr_2,Driftsre_2,Varekost_2,Lønnsut_2,Avskrivn_2,Nedskriv_2,Andre dr_2,Sum drif_5,Sum Drif_6,Sum salg_3,Annen dr_3,Driftsre_3,Varekost_3,Lønnsut_3,Avskrivn_3,Nedskriv_3,Andre dr_3,Sum drif_7,Sum Drif_8,Sum salg_4,Annen dr_4,Driftsre_4,Varekost_4,Lønnsut_4,Avskrivn_4,Nedskriv_4,Andre dr_4,Sum drif_9,Sum Drif10,Sum salg_5,Annen dr_5,Driftsre_5,Varekost_5,Lønnsut_5,Avskrivn_5,Nedskriv_5,Andre dr_5,Sum drif11,Sum Drif12,Sum salg_6,Annen dr_6,Driftsre_6,Varekost_6,Lønnsut_6,Avskrivn_6,Nedskriv_6,Andre dr_6,Sum drif13,Sum Drif14,Sum salg_7,Annen dr_7,Driftsre_7,Varekost_7,Lønnsut_7,Avskrivn_7,Nedskriv_7,Andre dr_7,Sum drif15,Sum Drif16,Sum salg_8,Annen dr_8,Driftsre_8,Varekost_8,Lønnsut_8,Avskrivn_8,Nedskriv_8,Andre dr_8,Sum drif17,result_num,osm_id,display_na,category,type,latlong,_count,_sum,_mean
"5343","988403512",Akol AS,"22469557",,,Privat aksjeselskap,"0",Uoppgitt,Oslo,"Kirkeveien 131, 0361 Oslo",,,27.06.2005,"0","0","0","0","-16000","0","0","0","0","16000","16000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2788526762","131, Kirkeveien, Bolteløkka, St. Hanshaugen, Oslo, 0361, Norge",place,house,"59.933558,10.727199",1236,77603.1611677036,62.7857291000838
"5344","822660002",Jovial Kapital AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Stavanger,"Friheim 1, 4047 Hafrsfjord",André Vistnes,André Vistnes,27.03.2019,"0","0","0","0","-17000","0","0","0","0","17000","17000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2836024145","1, Friheim, Madla, Stavanger, Rogaland, 4047, Norge",place,house,"58.9718932,5.6564516",1240,3971.79922320507,3.20306388968151
"5345","921621787",Perio Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Sandefjord,"Kilgata 9, 3217 Sandefjord",Hossein Toosinejad,Hossein Toosinejad,09.10.2018,"0","0","0","0","-17000","0","0","0","0","17000","17000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130254192","9, Kilgata, Kamfjord, Sandefjord, Vestfold og Telemark, 3217, Norge",place,house,"59.127096,10.235322",1243,17018.7220538594,13.6916508880606
"5346","926687964",Tannlege Kirsti Kristoffersen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansund,"Rørgata 8, 6517 Kristiansund N",Kirsti Kristoffersen,Kirsti Kristoffersen,11.02.2021,"0","0","0","0","-17000","0","0","0","0","17000","17000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125231713","8, Rørgata, Løkkemyra, Øygarden, Byskogen, Kristiansund, Møre og Romsdal, 6517, Norge",place,house,"63.111113,7.796993",1236,9230.73194408417,7.46822972822344
"5347","989160605",Finne Invest AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Bergen,"Eidsvågveien 102, 5104 Eidsvåg i Åsane",Anders Finne,Anders Finne,30.11.2005,"0","0","0","0","-17000","0","0","0","0","17000","17000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125935592","102, Eidsvågveien, Eidsvågneset, Eidsvåg, Åsane, Bergen, Vestland, 5104, Norge",place,house,"60.4410251,5.298632",1230,10907.9703819901,8.86826860324396
"5348","927435039",Slemdal Tannlegesenter AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Stasjonsveien 4, 0776 Oslo",Nils Johannes Lysen,Nils Johannes Lysen,08.06.2021,"8","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6136458135","4, Stasjonsveien, Slemdal, Vestre Aker, Oslo, 0776, Norge",place,house,"59.950556,10.693266",1235,51331.985640794,41.5643608427482
"5349","916491190",Auestadmeland Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Skien,"Viggo Ullmanns gate 32, 3746 Skien",Stig Rune Meland,Stig Rune Meland,15.12.2015,"0","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128640312","32, Viggo Ullmanns gate, Doktorstykket, Bratsberg, Skien, Vestfold og Telemark, 3746, Norge",place,house,"59.1972161,9.6292047",1237,14040.5895406809,11.3505170094429
"5350","979652461",Rhinopharma AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Karihaugveien 89, 1086 Oslo",Dag Hovland,Dag Hovland,09.01.1998,"0","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4482576","Karihaugveien 89, Stovner, Oslo, Norge",landuse,commercial,"59.94077815,10.920430102953148",1231,40793.5108574815,33.1385141003099
"5351","924827904",Humik AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sandnes,"Fredrik Stangs gate 23 A, 4317 Sandnes",Margrete Smeby-Lerstad,Margrete Smeby-Lerstad,13.03.2020,"0","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2816807945","23A, Fredrik Stangs gate, Smeaheia, Trones, Sandnes, Rogaland, 4317, Norge",place,house,"58.8607461,5.7294524",1239,23841.2529374063,19.2423348970188
"5352","990341095",Multident AS,"99371187",postmaster@multident.no,,Privat aksjeselskap,"3250000",Produksjon av medisinske og tanntekniske instrumenter og utstyr,Sandefjord,"Dronningens gate 3, 3211 Sandefjord",Jan-Wolfgang Krüger,Jan-Wolfgang Krüger,22.09.2006,"1","607000","571000","36000","-18000","100000","311000","0","0","214000","625000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130221043","3, Dronningens gate, Breidablikk, Sandefjord, Vestfold og Telemark, 3211, Norge",place,house,"59.1308,10.221002",1243,17813.916202439,14.331388738889
"5353","922345368",Tannlegene Lyngtveit Lindland AS,"37023011",post@tannlege-solveig.no,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Arendal,"Havnegaten 1, 4836 Arendal",Solveig Hild Kristine Lyngtveit Lindland,Solveig Hild Kristine Lyngtveit Lindland,25.02.2019,"5","3436000","3436000","0","-18000","209000","2277000","23000","0","938000","3454000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3124036525","1, Havnegaten, Skytebanen, Blødekjær, Arendal, Agder, 4836, Norge",place,house,"58.4605478,8.7676375",1236,12717.9387095971,10.2895944252404
"5354","917416834",Mai Solberg 151083 AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Gol,"Renslostigen 9 A, 3550 Gol",Mai Soon Solberg,,21.06.2016,"1","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3137851731","9A, Renslostigen, Petterbråten, Renslo, Gol, Viken, 3550, Norge",place,house,"60.7092174,8.9377978",1238,3846.45236416534,3.10698898559397
"5355","822310842",Tannami Klinikk AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Asker,"Olav Brunborgs vei 4, 1396 Billingstad",Freidun Karami,Freidun Karami,02.02.2019,"0","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2826751706","4, Olav Brunborgs vei, Billingstad, Asker, Viken, 1396, Norge",place,house,"59.8710322,10.4861894",1240,20084.1770128161,16.1969169458194
"5356","918372660",Haldentannlegene AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Halden,"Violgata 5, 1776 Halden",Ida Christine Buer,Ida Christine Buer,08.12.2016,"2","1530000","0","1530000","-18000","0","128000","52000","0","1368000","1548000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7205132167","5, Violgata, Hofgårdløkka, Bakbanken, Halden, Viken, 1776, Norge",place,house,"59.124858,11.385879",1230,14053.3163304217,11.4254604312372
"5357","925715166",Erik Svendsrud Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Oslo,"Vogts gate 46, 0477 Oslo",,,21.08.2020,"0","0","0","0","-18000","0","0","0","0","18000","18000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6801906939","46, Vogts gate, Ila, Sagene, Oslo, 0477, Norge",place,house,"59.934497,10.764116",1235,76160.2183065861,61.6681929607985
"5358","889842482",Oslo Tannmedisin AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Asker,"Ånnerudskogen 52, 1383 Asker",Yoram Andreas Gibsztein,Yoram Andreas Gibsztein,01.03.2006,"0","0","0","0","-19000","0","0","0","0","19000","19000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2824660228","52, Ånnerudskogen, Limomnhagen, Asker, Viken, 1383, Norge",place,house,"59.8353532,10.407537",1237,10809.8854874,8.73879182489894
"5359","921782438",Tannlege Moja AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Moss,"Dronningens gate 17, 1530 Moss",Mona Elisabeth Klette,Mona Elisabeth Klette,30.10.2018,"2","2330000","2330000","0","-20000","0","2260000","0","0","90000","2350000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122617281","17, Dronningens gate, Verket, Skarmyra, Moss, Viken, 1530, Norge",place,house,"59.4357109,10.6628954",1234,20560.628494015,16.6617734959603
"5360","994088122",Tannlegene Aarstad & Holler DA,"35529522",,,Delt ansvar,"8623000",Tannhelsetjenester,Skien,"Nedre Hjellegate 2, 3724 Skien",Britt Kalve Aarstad,Britt Kalve Aarstad,01.01.2009,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"492000","0","492000","-20000","172000","104000","21000","0","215000","512000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128634827","2, Nedre Hjellegate, Hjellen, Gimsøy, Skien, Vestfold og Telemark, 3724, Norge",place,house,"59.2068327,9.6068278",1230,18527.11077879,15.0626916900731
"5361","997317882",Kiil Hestnes Holding AS,,,,Privat aksjeselskap,"6820900",Utleie av egen eller leid fast eiendom ellers,Drammen,"Stenberghaugen 12, 3055 Krokstadelva",Petter Ebbell Hestnes,Petter Ebbell Hestnes,30.06.2011,"0","0","0","0","-21000","0","0","0","0","21000","21000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3141303845","12, Stenberghaugen, Krokstadelva, Steinberg, Drammen, Viken, 3055, Norge",place,house,"59.7597028,9.9882113",1238,10400.1030004919,8.40072940265901
"5362","925591114",Randers Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Trondheim,"Øvre Granåslia 15, 7047 Trondheim",Wiggo Randers,Wiggo Randers,17.08.2020,"2","0","0","0","-21000","0","0","0","0","21000","21000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5650210942","15, Øvre Granåslia, Strinda Hageby, Strinda, Lerkendal, Trondheim, Trøndelag, 7047, Norge",place,house,"63.41671,10.463582",1239,30083.8974428028,24.2807888965317
"5363","989228080",Dramdal Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Kongsberg,"Camilla Colletts vei 21, 3612 Kongsberg",Bent Dramdal,,21.12.2005,"0","0","0","0","-22000","0","0","0","0","22000","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3140882211","21, Camilla Colletts vei, Raumyr, Kongsberg, Viken, 3612, Norge",place,house,"59.6761372,9.658152",1233,12647.7147654481,10.2576762087982
"5364","996228657",Lerum Holding AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Tveiteråsvegen 22, 5232 Paradis",Anne Lerum,Anne Lerum,10.11.2010,"0","0","0","0","-22000","0","0","0","0","22000","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","13221470","Tveiteråsvegen, Paradis, Fana, Bergen, Vestland, 5232, Norge",highway,residential,"60.3303773,5.3487901",1233,18798.4307398498,15.2460914354013
"5365","912042111",Tannlege Guro Møller AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Tromsø,"Nansenvegen 17, 9007 Tromsø",Guro Møller,Guro Møller,21.05.2013,"0","0","0","0","-22000","0","0","0","0","22000","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3110888832","17, Nansenvegen, Vesterlia, Tromsø, Troms og Finnmark, 9007, Norge",place,house,"69.6424614,18.9193094",1232,19076.0899300799,15.4838392289609
"5366","912627942",Øiestad og Hjelle Holding AS,,,,Privat aksjeselskap,"6820900",Utleie av egen eller leid fast eiendom ellers,Hareid,"Brekkane 19, 6060 Hareid",Ole Andrew Øiestad,Ole Andrew Øiestad,02.10.2013,"0","0","0","0","-22000","0","0","0","0","22000","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4110272767","19, Brekkane, Hareid, Gjerdet, Hareid, Møre og Romsdal, 6060, Norge",place,house,"62.3719018,6.0200154",1235,3932.41113696992,3.18413857244528
"5367","926364502",Kjeveortoped Dino Alimanovic AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Lindesnes,"Brogata 48, 4515 Mandal",Dino Alimanovic,Dino Alimanovic,18.12.2020,"1","250000","250000","0","-22000","0","272000","0","0","0","272000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3110828243","48, Brogata, Øvre Malmø, Malmø, Mandal, Lindesnes, Agder, 4515, Norge",place,house,"58.0258185,7.4694285",1232,8805.8258228153,7.14758589514229
"5368","913792599",Fjellanger Invest AS,,,,Privat aksjeselskap,"0",Uoppgitt,Bærum,"Skogveien 11, 1358 Jar",Dag Ivar Fjellanger,Dag Ivar Fjellanger,02.06.2014,"0","0","0","0","-22000","0","0","0","0","22000","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2820972053","11, Skogveien, Tjernsrud, Jar, Bærum, Viken, 1358, Norge",place,house,"59.922059,10.619347",1235,41593.7282981649,33.6791322252347
"5369","919923601",Løvdal Dental AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kristiansand,"Hilds vei 3, 4633 Kristiansand S",Bård Nikolai Løvdal,Bård Nikolai Løvdal,17.10.2017,"2","757000","757000","0","-22000","0","665000","0","0","114000","779000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3097730140","3, Hilds vei, Narviga, Gimlekollen, Kristiansand, Agder, 4633, Norge",place,house,"58.1719901,8.0308463",1236,8545.14763828926,6.91354986916607
"5370","927875292",Jma Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Rana,"Sankthansveien 8, 8614 Mo i Rana",Jin Salim,,14.09.2021,"0","0","0","0","-22000","0","0","0","0","22000","22000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3120004745","8, Sankthansveien, Holmen, Sletten, Mo i Rana, Rana, Nordland, 8614, Norge",place,house,"66.3420173,14.1478845",1237,5705.7918273434,4.61260454918626
"5371","925395447",Smile Design AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Ørland,"Yrjars gate 29, 7130 Brekstad",Carola Forsthöfel,Carola Forsthöfel,15.07.2020,"0","0","0","0","-23000","0","0","0","0","23000","23000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3113756145","29, Yrjars gate, Vestre Brekstad, Brekstad, Ørland, Trøndelag, 7130, Norge",place,house,"63.691717,9.6617004",1238,2165.01580497902,1.74880113487804
"5372","914437628",Svelvik Tannlegesenter AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Drammen,"Storgaten 69 A, 3060 Svelvik",Cathrine M Borchgrevink,Cathrine M Borchgrevink,24.10.2014,"0","0","0","0","-23000","0","0","0","0","23000","23000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3119924521","69A, Storgaten, Ødegårdsgrenda, Grunden, Svelvik, Drammen, Viken, 3060, Norge",place,house,"59.612392,10.408494",1241,4393.38420416787,3.54019678015139
"5373","989258060",Tannlege Einar Eiking AS,"56144100",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Askøy,"Kleppevegen 75, 5300 Kleppestø",Einar Sturle Eiking,Einar Sturle Eiking,25.11.2005,"4","3294000","3294000","0","-23000","471000","2467000","0","0","379000","3317000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3137795484","75, Kleppevegen, Solhola, Heimdal, Kleppestø, Askøy, Vestland, 5300, Norge",place,house,"60.4214887,5.212229",1237,6968.00332711264,5.63298571310642
"5374","918537015",Awan Dental AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Eidskog,"Dr. Lunderbys veg 5, 2230 Skotterud",Zarka Iqbal,Zarka Iqbal,20.01.2017,"4","1585000","1585000","0","-23000","0","1494000","0","0","114000","1608000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3095840540","5, Dr. Lunderbys veg, Skotterud hageby, Skotterud, Eidskog, Innlandet, 2230, Norge",place,house,"59.9857497,12.1216318",1238,2164.25604574569,1.74818743598198
"5375","913945743",Arezasto AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Sandefjord,"Brentåsveien 21, 3229 Sandefjord",,,25.06.2014,"0","0","0","0","-23000","0","0","0","0","23000","23000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130218135","21, Brentåsveien, Hasle, Sandefjord, Vestfold og Telemark, 3229, Norge",place,house,"59.1473785,10.2386629",1234,9086.72035866231,7.36363076066638
"5376","979653166",Tannlaus AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bærum,"Lønnåskollen 42 A, 1362 Hosle",Jan Erik Fjeldheim,Jan Erik Fjeldheim,24.02.1998,"0","1000","0","1000","-23000","0","0","0","0","24000","24000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2821123066","42A, Lønnåskollen, Toppås, Hosle, Østerås, Bærum, Viken, 1362, Norge",place,house,"59.9416555,10.5959474",1238,19119.7231507581,15.4440413172521
"5377","924191643",Strandtorget Tannklinikk AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Tromsø,"Strandtorget 3, 9008 Tromsø",Sissel Storli,Sissel Storli,28.11.2019,"6","2919000","2919000","0","-23000","97000","1250000","0","0","1594000","2942000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3110901471","3, Strandtorget, Skarpsno, Sørbyen, Tromsø, Troms og Finnmark, 9008, Norge",place,house,"69.6473679,18.9560379",1233,22346.2119192928,18.1234484341385
"5378","925719250",Sjh Holding & Invest AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Alta,"Bossekopveien 8, 9513 Alta",Bård Anders Hagen,Bård Anders Hagen,09.09.2020,"2","0","0","0","-23000","0","0","0","0","23000","23000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2885934671","8, Bossekopveien, Bossekop, Alta - Áltá - Alattio, Alta, Troms og Finnmark, 9513, Norge",place,house,"69.960923,23.23515",1235,8175.22972420044,6.6196192098789
"5379","925884383",Øyri Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Sandnes,"Langgata 43, 4306 Sandnes",Helge Ragnvald Øyri,Helge Ragnvald Øyri,30.09.2020,"1","0","0","0","-23000","0","0","0","0","23000","23000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2816841926","43, Langgata, Gravaren, Trones, Sandnes, Rogaland, 4306, Norge",place,house,"58.8531918,5.7365832",1241,26087.4588387161,21.0213205791427
"5380","915615619",Tannlege Jan Boiesen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Lillestrøm,"Brogata 10 C, 2000 Lillestrøm",Jan Boiesen,Jan Boiesen,25.06.2015,"0","0","0","0","-24000","0","0","0","0","24000","24000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126920425","10C, Brogata, Lillestrøm, Viken, 2000, Norge",place,house,"59.9554417,11.0424278",1230,20711.4214437269,16.8385540192901
"5381","897952602",Ohri Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Oslo,"Gurinestubben 6 B, 0584 Oslo",Jasdeep Singh Ohri,Jasdeep Singh Ohri,02.02.2012,"0","0","0","0","-24000","0","0","0","0","24000","24000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2790370413","6B, Gurinestubben, Bråten, Bjerke, Oslo, 0584, Norge",place,house,"59.940493,10.819264",1233,51121.3792884201,41.4609726588971
"5382","991731504",Harstad Tannhelsesenter May-Elin Balk Thomassen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Harstad,"6. Divisjons gate 10, 9406 Harstad",May-Elin Balk Thomassen,May-Elin Balk Thomassen,10.09.2007,"2","3179000","3179000","0","-24000","236000","1381000","0","0","1586000","3203000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3104430964","10, 6. Divisjons gate, Eineberget, Harstadåsen, Harstad - Hárstták, Harstad, Troms og Finnmark, 9406, Norge",place,house,"68.796865,16.531275",1242,13354.6948191151,10.7525723181281
"5383","999582982",Ahf Eiendom AS,,,,Privat aksjeselskap,"6820900",Utleie av egen eller leid fast eiendom ellers,Trondheim,"Ole Nordgaards veg 58, 7049 Trondheim",Arne-Henrik K Finnanger,Arne-Henrik K Finnanger,02.01.2013,"0","14000","0","14000","-24000","0","0","0","0","38000","38000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2958712873","58, Ole Nordgaards veg, Vestlia, Strinda, Lerkendal, Trondheim, Trøndelag, 7049, Norge",place,house,"63.4024875,10.447215",1238,24979.0905606672,20.1769713737215
"5384","925226009",Emse Invest AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Bergen,"Øvre Kalfarlien 34, 5022 Bergen",Elisabeth M S Eriksen,Elisabeth M S Eriksen,14.04.2020,"0","0","0","0","-24000","0","0","0","0","24000","24000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126024494","34, Øvre Kalfarlien, Kalfarlien, Kalfaret, Bergenhus, Bergen, Vestland, 5022, Norge",place,house,"60.3880336,5.3475133",1229,27879.763045013,22.6849170423214
"5385","924862297",Regnskap Stavanger AS,"51666666",,,Privat aksjeselskap,"0",Uoppgitt,Sandnes,"Gravarsveien 7, 4306 Sandnes",Kim Richard Pettersen,Kim Richard Pettersen,01.01.2020,"0","0","0","0","-24000","0","0","0","0","24000","24000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2816858172","7, Gravarsveien, Gravaren, Austrått, Sandnes, Rogaland, 4306, Norge",place,house,"58.8482273,5.739652",1230,23660.882902801,19.2364901648789
